chr1	4797629	4797639	12.4339493751
chr1	4847945	4847955	8.31232117357
chr1	7153923	7153933	7.66151888756
chr1	9738402	9738412	8.59076346756
chr1	9738395	9738405	7.96065586128
chr1	10223633	10223643	7.8739903216
chr1	12981775	12981785	7.72380897355
chr1	13638118	13638128	12.4339493751
chr1	14908363	14908373	7.8739903216
chr1	20880224	20880234	8.47782629503
chr1	21953067	21953077	12.4339493751
chr1	21952907	21952917	7.96667878607
chr1	24620128	24620138	9.22408487248
chr1	34516179	34516189	7.8739903216
chr1	34529576	34529586	12.4339493751
chr1	34567504	34567514	9.99272352023
chr1	34906537	34906547	8.00225126754
chr1	35884534	35884544	8.44058211951
chr1	35884661	35884671	8.29162649384
chr1	35883622	35883632	7.96065586128
chr1	36109566	36109576	12.4339493751
chr1	36109308	36109318	8.59076346756
chr1	36321068	36321078	7.66151888756
chr1	36365895	36365905	7.96065586128
chr1	36425509	36425519	9.8644625743
chr1	36501612	36501622	8.7190244135
chr1	36501329	36501339	7.96065586128
chr1	36568260	36568270	8.62177896601
chr1	36570806	36570816	8.62177896601
chr1	36613735	36613745	12.4339493751
chr1	36613933	36613943	8.05334432574
chr1	36612930	36612940	7.66151888756
chr1	36893345	36893355	9.8644625743
chr1	37604295	37604305	10.4945701806
chr1	37643192	37643202	10.2517003681
chr1	37642988	37642998	9.99272352023
chr1	37722911	37722921	10.658403608
chr1	37946985	37946995	7.72380897355
chr1	37947483	37947493	7.33657117978
chr1	38055142	38055152	7.33657117978
chr1	38683304	38683314	8.44058211951
chr1	38715472	38715482	7.92508337981
chr1	39044004	39044014	10.6228311265
chr1	39043732	39043742	7.04182949172
chr1	39136039	39136049	8.08891680721
chr1	39135770	39135780	7.57485334788
chr1	39771121	39771131	10.4945701806
chr1	39769375	39769385	8.59076346756
chr1	39791170	39791180	10.2310056883
chr1	40522703	40522713	10.658403608
chr1	40737497	40737507	10.379961314
chr1	40737507	40737517	9.90605798056
chr1	42908598	42908608	8.00225126754
chr1	43148827	43148837	7.41296662393
chr1	43418804	43418814	7.92508337981
chr1	45851729	45851739	8.62177896601
chr1	45852044	45852054	8.49351802007
chr1	51534422	51534432	7.284705678
chr1	51550915	51550925	12.4339493751
chr1	51586819	51586829	7.66151888756
chr1	51641988	51641998	7.33657117978
chr1	51973130	51973140	9.8644625743
chr1	51987589	51987599	12.4339493751
chr1	52176624	52176634	8.59076346756
chr1	52289341	52289351	9.8644625743
chr1	52290610	52290620	8.34789365504
chr1	52289929	52289939	7.20831023385
chr1	52687937	52687947	10.379961314
chr1	53848701	53848711	10.2310056883
chr1	53849224	53849234	7.59554802761
chr1	53908606	53908616	7.33657117978
chr1	54615005	54615015	7.04183586547
chr1	55083588	55083598	7.92508337981
chr1	55145703	55145713	10.2310056883
chr1	55144025	55144035	8.47782629503
chr1	55188910	55188920	8.08891680721
chr1	55267970	55267980	10.6228311265
chr1	55294707	55294717	7.96667878607
chr1	55796053	55796063	7.66151888756
chr1	57030704	57030714	7.66151888756
chr1	58052781	58052791	8.47782629503
chr1	58361113	58361123	9.99272352023
chr1	58360956	58360966	8.05334432574
chr1	58502015	58502025	7.07740197319
chr1	58562305	58562315	8.29162649384
chr1	59389980	59389990	10.658403608
chr1	59970872	59970882	9.99272352023
chr1	60624298	60624308	8.08891680721
chr1	61685185	61685195	7.58546519575
chr1	64663180	64663190	12.4339493751
chr1	64663844	64663854	7.92508337981
chr1	64783445	64783455	7.66151888756
chr1	64972481	64972491	7.92508337981
chr1	65003858	65003868	8.00225126754
chr1	65224546	65224556	9.99272352023
chr1	65233242	65233252	8.31232117357
chr1	65233757	65233767	7.66151888756
chr1	66864915	66864925	12.4339493751
chr1	71150045	71150055	7.8739903216
chr1	72476030	72476040	12.562210321
chr1	72536539	72536549	8.00225126754
chr1	74145777	74145787	7.66151888756
chr1	74443734	74443744	7.20831023385
chr1	74850396	74850406	9.99272352023
chr1	75138875	75138885	7.92508337981
chr1	75214926	75214936	8.47782629503
chr1	75312478	75312488	10.4945701806
chr1	75313788	75313798	8.00225126754
chr1	75379699	75379709	7.20831023385
chr1	78534024	78534034	8.00225126754
chr1	78699740	78699750	9.99272352023
chr1	78698201	78698211	8.62177896601
chr1	78699493	78699503	8.47782629503
chr1	79668548	79668558	9.35234581842
chr1	79667911	79667921	8.32719897531
chr1	84836155	84836165	10.6228311265
chr1	87792343	87792353	8.47782629503
chr1	87792714	87792724	7.04182949172
chr1	88160489	88160499	8.49351802007
chr1	88255183	88255193	8.31232117357
chr1	88330800	88330810	9.99272352023
chr1	88337399	88337409	10.4945701806
chr1	88338763	88338773	10.2310056883
chr1	88338395	88338405	8.62177896601
chr1	88336873	88336883	8.08891680721
chr1	88369070	88369080	7.92508337981
chr1	88369390	88369400	7.57485334788
chr1	88478303	88478313	7.20831023385
chr1	89547458	89547468	10.379961314
chr1	90122674	90122684	12.562210321
chr1	90162736	90162746	10.658403608
chr1	90147350	90147360	10.6228311265
chr1	90128638	90128648	9.35234581842
chr1	90126825	90126835	8.7190244135
chr1	90124096	90124106	7.96667878607
chr1	90166876	90166886	7.96065586128
chr1	90142169	90142179	7.83841784014
chr1	90160282	90160292	7.33657117978
chr1	90171758	90171768	10.2517003681
chr1	90171304	90171314	8.29162649384
chr1	90172238	90172248	7.33657117978
chr1	91200026	91200036	7.8739903216
chr1	93113443	93113453	10.658403608
chr1	93115046	93115056	10.2310056883
chr1	95533078	95533088	8.08891680721
chr1	95565021	95565031	8.47782629503
chr1	97209883	97209893	10.6228311265
chr1	97210954	97210964	8.60608724097
chr1	99666486	99666496	10.379961314
chr1	99666203	99666213	8.32719897531
chr1	120207538	120207548	7.66151888756
chr1	120285588	120285598	10.5301426621
chr1	120286468	120286478	8.44058211951
chr1	121318013	121318023	7.04183586547
chr1	121400354	121400364	10.2310056883
chr1	121400903	121400913	9.8644625743
chr1	121400805	121400815	8.60608724097
chr1	123223769	123223779	8.49351802007
chr1	123327469	123327479	7.66151888756
chr1	123327488	123327498	7.20831023385
chr1	127456954	127456964	8.05334432574
chr1	127456852	127456862	7.04183586547
chr1	129522381	129522391	9.8644625743
chr1	129522505	129522515	7.66151888756
chr1	129573849	129573859	8.00225126754
chr1	129574827	129574837	7.96667878607
chr1	129671535	129671545	7.96065586128
chr1	129670608	129670618	7.20831023385
chr1	130140722	130140732	8.47782629503
chr1	130487519	130487529	12.4339493751
chr1	130498472	130498482	9.8644625743
chr1	130498440	130498450	7.57485334788
chr1	130504855	130504865	12.4339493751
chr1	130505144	130505154	7.96667878607
chr1	130508443	130508453	9.22408487248
chr1	130549480	130549490	9.8644625743
chr1	130550105	130550115	7.96065586128
chr1	132445647	132445657	7.20831023385
chr1	132447634	132447644	7.92508337981
chr1	133000510	133000520	7.20831023385
chr1	133035188	133035198	12.4339493751
chr1	133096492	133096502	8.60608724097
chr1	133635812	133635822	8.00225126754
chr1	133724775	133724785	8.34789365504
chr1	133904867	133904877	9.77779703462
chr1	133905250	133905260	7.92508337981
chr1	133999340	133999350	7.92508337981
chr1	134087982	134087992	7.92508337981
chr1	134196796	134196806	7.83841784014
chr1	134430632	134430642	12.4339493751
chr1	134430801	134430811	7.92508337981
chr1	134778913	134778923	8.7190244135
chr1	134943553	134943563	8.00225126754
chr1	134968783	134968793	8.60608724097
chr1	134979844	134979854	10.6228311265
chr1	134979858	134979868	8.05334432574
chr1	135062034	135062044	7.33657117978
chr1	135077577	135077587	10.658403608
chr1	135078507	135078517	7.92508337981
chr1	135389506	135389516	9.99272352023
chr1	135389092	135389102	8.60608724097
chr1	135557816	135557826	8.08891680721
chr1	135557449	135557459	7.04182949172
chr1	135958319	135958329	9.90605798056
chr1	135974586	135974596	8.60608724097
chr1	135991011	135991021	8.59076346756
chr1	135989354	135989364	7.96667878607
chr1	136093116	136093126	12.4339493751
chr1	136093049	136093059	10.5301426621
chr1	136093376	136093386	8.7190244135
chr1	136604843	136604853	7.20831023385
chr1	136858985	136858995	10.6228311265
chr1	136888952	136888962	7.20831023385
chr1	137028333	137028343	7.92508337981
chr1	137030120	137030130	7.92508337981
chr1	137027527	137027537	7.83841784014
chr1	137626362	137626372	7.66151888756
chr1	137737112	137737122	8.08891680721
chr1	137737422	137737432	7.20831023385
chr1	138033767	138033777	9.35234581842
chr1	138034250	138034260	8.34789365504
chr1	138031443	138031453	7.284705678
chr1	138680711	138680721	8.47782629503
chr1	139795027	139795037	8.00225126754
chr1	140088000	140088010	8.05334432574
chr1	140515466	140515476	8.62177896601
chr1	140737862	140737872	9.8644625743
chr1	140738575	140738585	7.41296662393
chr1	145623725	145623735	7.92508337981
chr1	152240672	152240682	8.62177896601
chr1	153276621	153276631	9.90605798056
chr1	153275830	153275840	8.00225126754
chr1	153564797	153564807	12.562210321
chr1	154308937	154308947	9.99272352023
chr1	154308608	154308618	7.83841784014
chr1	154376113	154376123	12.562210321
chr1	154750231	154750241	10.4945701806
chr1	155180828	155180838	10.4945701806
chr1	155489738	155489748	7.66151888756
chr1	155746883	155746893	7.20831023385
chr1	156875878	156875888	8.47782629503
chr1	156947117	156947127	8.62177896601
chr1	157077337	157077347	10.658403608
chr1	157657158	157657168	9.99272352023
chr1	157657470	157657480	8.59076346756
chr1	157819589	157819599	9.99272352023
chr1	157883065	157883075	10.4945701806
chr1	157882532	157882542	10.2310056883
chr1	158489892	158489902	8.32719897531
chr1	158603924	158603934	10.5301426621
chr1	158604928	158604938	7.57485334788
chr1	158648530	158648540	10.2310056883
chr1	158946609	158946619	7.20831023385
chr1	159341519	159341529	10.2310056883
chr1	161161813	161161823	8.47782629503
chr1	162142348	162142358	8.00225126754
chr1	162722073	162722083	7.41296662393
chr1	162964952	162964962	12.4339493751
chr1	163665155	163665165	9.90605798056
chr1	163807239	163807249	10.5301426621
chr1	166178527	166178537	8.7190244135
chr1	166502170	166502180	8.32719897531
chr1	166951443	166951453	8.54212698362
chr1	167166286	167166296	7.20831023385
chr1	167389602	167389612	7.33657117978
chr1	167519498	167519508	8.47782629503
chr1	168829391	168829401	9.8644625743
chr1	169214330	169214340	7.96065586128
chr1	169238363	169238373	10.5301426621
chr1	169279989	169279999	8.60608724097
chr1	173031900	173031910	7.66151888756
chr1	173080929	173080939	10.658403608
chr1	173123881	173123891	8.32719897531
chr1	173176900	173176910	8.34789365504
chr1	173276678	173276688	7.20831023385
chr1	173318711	173318721	9.90605798056
chr1	173342444	173342454	12.562210321
chr1	173342438	173342448	9.77779703462
chr1	173432100	173432110	7.92508337981
chr1	174013337	174013347	8.08891680721
chr1	174241722	174241732	9.8644625743
chr1	174242873	174242883	8.31232117357
chr1	174241919	174241929	8.05334432574
chr1	174430871	174430881	12.4339493751
chr1	174431532	174431542	9.8644625743
chr1	174432093	174432103	7.96065586128
chr1	174432217	174432227	7.33657117978
chr1	174432634	174432644	7.20831023385
chr1	174443665	174443675	9.99272352023
chr1	174444744	174444754	7.20831023385
chr1	177810742	177810752	8.34789365504
chr1	178743434	178743444	8.49351802007
chr1	179358096	179358106	7.33657117978
chr1	179372017	179372027	9.77779703462
chr1	179397228	179397238	8.08891680721
chr1	179611813	179611823	7.96065586128
chr1	180249569	180249579	10.2310056883
chr1	180298631	180298641	7.66151888756
chr1	180336993	180337003	7.8739903216
chr1	180458182	180458192	10.2310056883
chr1	181890791	181890801	8.49351802007
chr1	181889465	181889475	7.33657117978
chr1	182262603	182262613	9.8644625743
chr1	182286255	182286265	8.67038792955
chr1	182285446	182285456	7.284705678
chr1	182317272	182317282	8.62177896601
chr1	182471329	182471339	7.8739903216
chr1	182499580	182499590	8.47782629503
chr1	182570381	182570391	8.32719897531
chr1	182571732	182571742	7.72380897355
chr1	182705306	182705316	7.96667878607
chr1	182743094	182743104	7.92508337981
chr1	183776152	183776162	12.562210321
chr1	183775807	183775817	7.83841784014
chr1	183784038	183784048	7.92508337981
chr1	183784071	183784081	7.92508337981
chr1	183782716	183782726	7.72380897355
chr1	183784059	183784069	7.20831023385
chr1	183784141	183784151	7.20831023385
chr1	184213734	184213744	12.4339493751
chr1	184446481	184446491	10.6228311265
chr1	189039220	189039230	9.90605798056
chr1	191551152	191551162	9.22408487248
chr1	191993492	191993502	10.5301426621
chr1	192886545	192886555	7.04182949172
chr1	193009087	193009097	8.32719897531
chr1	193151555	193151565	7.33657117978
chr1	193303990	193304000	8.47782629503
chr1	193916334	193916344	7.72380897355
chr1	194596831	194596841	8.44058211951
chr1	194596639	194596649	7.59554802761
chr1	195164993	195165003	8.60608724097
chr1	195164250	195164260	7.57485334788
chr10	3164633	3164643	7.96667878607
chr10	3163293	3163303	7.41296662393
chr10	3162873	3162883	7.33657117978
chr10	4521694	4521704	7.83841784014
chr10	5914452	5914462	8.60608724097
chr10	6079618	6079628	7.92508337981
chr10	6266750	6266760	12.4339493751
chr10	6606438	6606448	7.96065586128
chr10	6606485	6606495	7.96065586128
chr10	6712573	6712583	8.47782629503
chr10	8238919	8238929	8.44058211951
chr10	10041447	10041457	12.4339493751
chr10	10868770	10868780	10.6228311265
chr10	11001708	11001718	10.4945701806
chr10	11212107	11212117	8.32719897531
chr10	12643441	12643451	7.96667878607
chr10	12684590	12684600	7.33657117978
chr10	13688360	13688370	8.47782629503
chr10	13688005	13688015	7.96065586128
chr10	17443086	17443096	7.66151888756
chr10	17443731	17443741	7.59554802761
chr10	17743438	17743448	7.04183586547
chr10	18735409	18735419	8.60608724097
chr10	19711346	19711356	7.33657117978
chr10	20878830	20878840	9.8644625743
chr10	21016503	21016513	7.33657117978
chr10	21712015	21712025	8.08891680721
chr10	21713539	21713549	7.8739903216
chr10	21869272	21869282	8.00225126754
chr10	22002767	22002777	10.4945701806
chr10	22003629	22003639	7.66151888756
chr10	22451469	22451479	7.57485334788
chr10	25125052	25125062	8.00225126754
chr10	30338636	30338646	8.60608724097
chr10	33847832	33847842	9.77779703462
chr10	33926290	33926300	7.41296662393
chr10	33926162	33926172	7.04182949172
chr10	34001587	34001597	10.658403608
chr10	34002841	34002851	10.6228311265
chr10	34002931	34002941	7.284705678
chr10	39333246	39333256	10.4945701806
chr10	39618591	39618601	8.7190244135
chr10	39891099	39891109	7.284705678
chr10	40604522	40604532	7.66151888756
chr10	41197603	41197613	8.32719897531
chr10	41197768	41197778	7.66151888756
chr10	41239990	41240000	10.5301426621
chr10	41238437	41238447	8.60608724097
chr10	41273308	41273318	10.4945701806
chr10	41908452	41908462	10.379961314
chr10	41908346	41908356	7.20831023385
chr10	42301829	42301839	8.60608724097
chr10	43198111	43198121	7.66151888756
chr10	43300012	43300022	7.41296662393
chr10	43466593	43466603	7.20831023385
chr10	43723694	43723704	9.77779703462
chr10	43724699	43724709	7.57485334788
chr10	43987897	43987907	9.8644625743
chr10	43988594	43988604	7.04182949172
chr10	44179048	44179058	8.32719897531
chr10	44823519	44823529	12.4339493751
chr10	44823490	44823500	8.32719897531
chr10	45520472	45520482	9.90605798056
chr10	45519945	45519955	7.20831023385
chr10	50312913	50312923	8.08891680721
chr10	55826676	55826686	8.00225126754
chr10	57252554	57252564	8.29162649384
chr10	57960555	57960565	10.6228311265
chr10	58277053	58277063	7.04182949172
chr10	58786689	58786699	7.8739903216
chr10	59360337	59360347	8.60608724097
chr10	59358717	59358727	8.08891680721
chr10	59360637	59360647	8.05334432574
chr10	59357929	59357939	7.96065586128
chr10	59359886	59359896	7.8739903216
chr10	59437138	59437148	8.47782629503
chr10	59631247	59631257	9.8644625743
chr10	59682845	59682855	8.59076346756
chr10	59682742	59682752	7.66151888756
chr10	59726171	59726181	10.6228311265
chr10	59844653	59844663	7.92508337981
chr10	60029791	60029801	8.7190244135
chr10	60102204	60102214	12.562210321
chr10	60101705	60101715	10.5301426621
chr10	60207437	60207447	9.99272352023
chr10	60207636	60207646	8.7190244135
chr10	60214654	60214664	8.62177896601
chr10	60215956	60215966	7.96065586128
chr10	60216373	60216383	7.66151888756
chr10	60293580	60293590	8.49351802007
chr10	61368581	61368591	8.05334432574
chr10	61948866	61948876	12.4339493751
chr10	61950166	61950176	8.62177896601
chr10	62128378	62128388	8.08891680721
chr10	62348738	62348748	8.62177896601
chr10	62348250	62348260	7.96065586128
chr10	62891412	62891422	7.20831023385
chr10	66399682	66399692	10.658403608
chr10	66748348	66748358	8.08891680721
chr10	67012316	67012326	7.33657117978
chr10	70063094	70063104	7.57485334788
chr10	74541927	74541937	7.92508337981
chr10	75323271	75323281	9.99272352023
chr10	75440800	75440810	8.00225126754
chr10	75905153	75905163	8.49351802007
chr10	76519475	76519485	7.8739903216
chr10	77069964	77069974	8.49351802007
chr10	77550117	77550127	10.2310056883
chr10	77598683	77598693	7.96065586128
chr10	77760477	77760487	7.07740197319
chr10	77814598	77814608	7.8739903216
chr10	78036518	78036528	8.47782629503
chr10	79256101	79256111	8.62177896601
chr10	79269548	79269558	8.32719897531
chr10	79269611	79269621	7.96667878607
chr10	79314899	79314909	9.90605798056
chr10	79390811	79390821	9.8644625743
chr10	79403717	79403727	10.2310056883
chr10	79403380	79403390	8.29162649384
chr10	79537085	79537095	10.4945701806
chr10	79579756	79579766	8.29162649384
