chr	peak_start	peak_end	number_of_genes	NA
chr3	95697426	95697943	3
chr5	139855617	139856585	3
chr7	52378477	52378962	3
chr8	86732305	86733607	3
chr1	120355520	120356790	2
chr1	133423297	133423558	2
chr1	151946695	151947573	2
chr1	173080247	173080962	2
chr1	37946919	37947697	2
chr1	58501868	58502821	2
chr1	74331104	74332161	2
chr1	74633947	74635148	2
chr1	95698390	95699080	2
chr10	59809757	59810367	2
chr10	59832954	59834030	2
chr10	62487539	62488331	2
chr10	80065424	80066410	2
chr10	80753202	80753794	2
chr10	80960053	80960969	2
chr11	101412653	101413605	2
chr11	101846141	101846766	2
chr11	114659254	114659697	2
chr11	115759782	115760318	2
chr11	115760539	115761656	2
chr11	115766369	115767178	2
chr11	115794574	115795048	2
chr11	117642364	117642978	2
chr11	120574336	120575530	2
chr11	121065057	121065754	2
chr11	4999150	4999568	2
chr11	60590595	60591531	2
chr11	69572606	69573139	2
chr11	72607288	72607914	2
chr11	74738915	74739215	2
chr11	76891303	76892236	2
chr11	86497052	86497806	2
chr11	94887158	94888092	2
chr11	97545142	97545928	2
chr11	97606381	97606843	2
chr12	105452073	105452711	2
chr12	70867166	70867977	2
chr12	79962169	79962916	2
chr12	85702423	85703042	2
chr13	59871142	59871901	2
chr14	55305393	55306068	2
chr14	56290594	56291306	2
chr15	76181068	76181882	2
chr15	97923349	97924637	2
chr15	98397966	98398694	2
chr16	16869107	16869687	2
chr16	16871085	16871748	2
chr16	20701405	20703058	2
chr16	44138801	44139822	2
chr17	12947613	12948671	2
chr17	13108112	13109450	2
chr17	23735668	23736404	2
chr17	24986886	24987595	2
chr17	25410514	25411856	2
chr17	28342151	28343222	2
chr17	34763646	34764367	2
chr17	36002198	36003382	2
chr17	46782091	46783534	2
chr17	56856751	56857350	2
chr18	46757295	46757659	2
chr18	75159874	75160279	2
chr19	10599301	10599765	2
chr19	3912329	3914316	2
chr19	4126480	4127467	2
chr19	42007198	42007775	2
chr19	4839052	4839912	2
chr19	6084839	6085838	2
chr19	6339800	6340970	2
chr19	7179879	7180708	2
chr2	101464696	101465032	2
chr2	119002747	119003594	2
chr2	121974166	121974657	2
chr2	127033820	127034255	2
chr2	153066368	153066952	2
chr2	163468286	163468983	2
chr2	24830668	24831480	2
chr2	30837195	30837549	2
chr2	33076404	33077486	2
chr2	84874154	84874928	2
chr3	104667919	104668567	2
chr3	106841041	106841534	2
chr3	32635148	32635899	2
chr3	53266649	53267689	2
chr3	59034542	59035129	2
chr3	88986631	88987643	2
chr4	108520306	108520576	2
chr4	133139824	133140406	2
chr4	151851518	151852371	2
chr4	56815397	56815879	2
chr5	130292642	130293411	2
chr5	138072060	138073097	2
chr5	138612744	138613790	2
chr5	140807681	140808386	2
chr5	21292328	21292955	2
chr5	24607014	24607601	2
chr5	31828824	31829639	2
chr6	115802850	115803759	2
chr6	126889114	126889853	2
chr6	134848131	134848840	2
chr6	148160438	148160974	2
chr6	72296908	72297526	2
chr6	82982636	82983352	2
chr6	87861518	87862024	2
chr6	88791736	88792563	2
chr7	133839061	133839789	2
chr7	148133414	148134398	2
chr7	25331509	25332177	2
chr7	28459656	28460224	2
chr7	28964264	28964572	2
chr7	30954437	30955037	2
chr7	3644955	3645479	2
chr7	51722814	51723501	2
chr7	51789339	51790297	2
chr7	52781253	52782141	2
chr7	52959909	52960730	2
chr7	87374843	87375733	2
chr8	107790478	107791185	2
chr8	107850108	107850675	2
chr8	107871020	107871788	2
chr8	109572468	109572980	2
chr8	125134425	125135592	2
chr8	74118436	74119067	2
chr8	74968736	74969618	2
chr8	75094274	75095423	2
chr8	87213047	87213667	2
chr8	87223461	87224346	2
chr8	89995333	89996018	2
chr8	97125474	97125912	2
chr9	108208187	108208668	2
chr9	13631357	13631802	2
chr9	20446871	20447468	2
chr9	4309285	4310369	2
chr9	57453994	57455009	2
chr9	65972521	65973171	2
chr9	98463636	98464568	2
chrX	13236677	13237157	2
chrX	147778289	147778663	2
chrX	148450486	148451267	2
chr1	10111232	10111570	1
chr1	107852423	107852961	1
chr1	107863872	107864410	1
chr1	108048413	108048892	1
chr1	108170438	108170857	1
chr1	108445666	108446278	1
chr1	108451952	108452646	1
chr1	120351306	120352076	1
chr1	120467446	120467962	1
chr1	121353840	121354447	1
chr1	122071518	122072118	1
chr1	122500334	122500778	1
chr1	128714007	128714987	1
chr1	129204310	129205278	1
chr1	129297217	129297687	1
chr1	129357603	129358088	1
chr1	129370239	129370738	1
chr1	129407719	129408469	1
chr1	129410970	129411739	1
chr1	129473533	129474128	1
chr1	129726626	129727465	1
chr1	130215924	130216236	1
chr1	13135335	13135885	1
chr1	13192266	13192892	1
chr1	132371421	132372038	1
chr1	13278066	13278792	1
chr1	133031688	133032161	1
chr1	133034906	133035659	1
chr1	133096040	133097108	1
chr1	133110975	133111856	1
chr1	133121291	133122099	1
chr1	133323989	133324518	1
chr1	134238176	134239232	1
chr1	134749569	134750307	1
chr1	134979619	134980210	1
chr1	135029603	135030070	1
chr1	135586324	135587022	1
chr1	135786546	135787506	1
chr1	13583242	13584037	1
chr1	135959352	135960308	1
chr1	135963606	135964636	1
chr1	135989796	135990204	1
chr1	136547915	136548831	1
chr1	136576033	136576546	1
chr1	136604925	136605773	1
chr1	136674662	136675103	1
chr1	136987456	136987886	1
chr1	136991719	136992391	1
chr1	13757067	13757319	1
chr1	137685068	137685743	1
chr1	137730764	137731281	1
chr1	138015370	138016044	1
chr1	138032135	138032790	1
chr1	138036642	138037295	1
chr1	140032948	140033570	1
chr1	140088093	140089141	1
chr1	140515561	140515986	1
chr1	140932899	140933223	1
chr1	141242939	141243658	1
chr1	14741244	14741850	1
chr1	14908662	14909162	1
chr1	151678267	151678860	1
chr1	152234681	152235124	1
chr1	154248087	154248665	1
chr1	154451123	154451977	1
chr1	155039045	155039304	1
chr1	155499787	155500633	1
chr1	155556394	155556985	1
chr1	156519358	156520020	1
chr1	156897969	156898924	1
chr1	157569361	157569784	1
chr1	157629418	157630164	1
chr1	158389587	158390416	1
chr1	158527182	158527645	1
chr1	16050110	16050568	1
chr1	161954355	161955230	1
chr1	16217771	16218664	1
chr1	163694786	163695507	1
chr1	163826198	163826717	1
chr1	16508425	16509018	1
chr1	165221877	165222264	1
chr1	166217441	166218228	1
chr1	166371297	166372306	1
chr1	166383837	166384550	1
chr1	167084278	167084717	1
chr1	167519159	167519708	1
chr1	167621580	167622022	1
chr1	167647863	167648445	1
chr1	167654474	167655495	1
chr1	167865028	167865392	1
chr1	169175312	169175980	1
chr1	169214199	169214477	1
chr1	171461382	171462022	1
